Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C19,*22/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*28,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*22/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*24/*24,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*25,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*28,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*24/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*25/*25,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*25/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*25/*28,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*25/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*26/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*26/*28,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*26/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*26/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*26/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*26/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*28/*28,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*28/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*28/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*28/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*28/*38,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*35/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*35/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*35/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*35/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*36/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*36/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*36/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*37/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*37/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*38/*38,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
